simp.id	name
Solyc04g078860	SlGLR1.1
Solyc02g077290	SlGLR1.2
Solyc06g063170	SlGLR2.1
Solyc06g063180	SlGLR2.2
Solyc06g063190	SlGLR2.3
Solyc06g063200	SlGLR2.4
Solyc06g063210	SlGLR2.5
Solyc08g006500	SlGLR2.6
Solyc07g052390	SlGLR3.1
Solyc07g052400	SlGLR3.2
Solyc04g082610	SlGLR3.3
Solyc05g045650	SlGLR3.4
Solyc02g082480	SlGLR3.5
