simp.id	name
Solyc07g049180	SlLYK1 
Solyc02g094010	SlLYK2
Solyc03g121050	SlLYK3
Solyc02g089900	SlLYK4
Solyc12g089020	SlLYK6
Solyc02g089920	SlLYK7
Solyc09g083200	SlLYK8
Solyc09g083210	SlLYK9
Solyc02g065520	SlLYK10
Solyc02g081040	SlLYK11
Solyc02g081050	SlLYK12
Solyc01g098410	SlLYK13
Solyc06g069610	SlLYK14
Solyc11g069630	SlLYK15
